3590768,JavaScript语言精粹,,Douglas Crockford,赵泽欣、鄢学鹍,电子工业出版社,2009年,35.00,9.1
1763002,Apache经典实例,,（美）科尔（Coar,K.）、（美）鲍恩（Bowen,R.）,O’Reilly Taiwan公司,东南大学出版社,2006-4,32.00元,6.9
1966719,Founders at Work,Stories of Startups' Early Days,Jessica Livingston,,Apress,2007-01-22,USD 25.99,8.6
21372235,JavaScript面向对象编程指南,编写可扩展、可重用、高质量的JavaScript应用程序,斯托扬,凌杰,人民邮电出版社,2013-3,59.00元,8.2
4925996,Nginx HTTP Server,,Clément Nedelcu,,Packt Publishing,2010-7-20,USD 44.99,6.7
5290565,口碑,引爆网络狂欢效应的锦囊妙计,[美] David Meerman Scott,高游、郭成钢、薛松,人民邮电出版社,2010-10,25.00,6.8
1104593,网站项目管理,交付成功的商业网站,[美] 阿什利·弗里德莱因,李保庆、杨磊、王增东,电子工业出版社,2002-11,32.00元,7.2
6783748,写给程序员的Web设计书,,霍根,吴珂,人民邮电出版社,2011-8,59.00元,6.8
3353536,PHP、MySQL和Apache编程导学,,梅隆尼,,李军,2009-1,59.00元,7.2
1119944,Web协议与实践,HTTP1.1、网络协议、缓存技术和流量测量,克里希纳穆尔蒂 (KrishnamurthyBalachander),范群波,科学出版社,2003-7,46.0,8.0
2324038,CSS Cookbook中文版,,施米特,陈寒林,电子工业出版社,2007-10,68.00元,7.6
5415955,jQuery权威指南,,陶国荣,,机械工业出版社华章公司,2011-1-10,59.00元,6.8
11530747,HTML5游戏开发实战,,Makzan,吕定平、陈升想,机械工业出版社,2012-8,59.00元,7.8
1868178,Scalable Internet Architectures,,Theo Schlossnagle,,Sams Publishing,2006-7-31,USD 49.99,7.4
10599786,深入浅出CoffeeScript,,[英] Trevor Burnham,寸志,人民邮电出版社,2012-5,35.00元,7.5
2367867,ActionScript 3.0 Cookbook中文版,,Joey Lott、Adobe Dev Library,陈建勋,电子工业,2007-11-01,78.00元,8.1
2328347,Web Design for ROI,Turning Browsers into Buyers & Prospects into Leads,Lance Loveday、Sandra Niehaus,,New Riders Press,2007-10-27,USD 39.99,8.4
3614777,Web2.0策略指南,Web2.0策略指南,Semmy Purewal,,O'Reilly Media,2014-3-3,USD 29.99,7.7
25867042,大型网站系统与Java中间件开发实践,,曾宪杰,,电子工业出版社,2014-4-24,65.00,8.1
1427858,Squid: The Definitive Guide,The Definitive Guide,Duane Wessels,,O'Reilly Media,2004,$44.95 US, $65.95 CA, £31.95 UK,8.0
21324330,深入理解OSGi,Equinox原理、应用与最佳实践,周志明、谢小明,,机械工业出版社,2013-2-25,79.00元,7.3
2064791,Pro CSS and HTML Design Patterns,,Michael Bowers,,Apress,April 23, 2007,$44.99,8.6
26348894,Web安全深度剖析,,张炳帅,,电子工业出版社,2015-4,59.00元,7.6
3639503,细节决定交互设计的成败,,张炳帅,,电子工业出版社,2015-4,59.00元,7.2
6352828,The Book of CSS3,A Developer's Guide to the Future of Web Design,Peter Gasston,,No Starch Press,2011-5-13,USD 34.95,7.3
6862113,Python Web开发学习实录,Python Web开发学习实录,李勇、王文强,,清华大学出版社,2011-10,66.00元,5.7
3194855,学习PHP和MySQL,,戴维斯,董晓虎,机械工业出版社,2008-8,55.00元,7.1
1922035,Designing the Obvious,A Common Sense Approach to Web Application Design,Robert Hoekman Jr.,,New Riders Press,2006-10-22,USD 39.99,7.9
3005866,Struts 2 in Action,2 in Action,Don Brown、Chad Davis、Scott Stanlick,,Manning Publications,2008.3,$44.99,7.9
1819768,深入浅出Ajax,Head Rush Ajax,（美）Brett McLaughlin,,东南大学出版社,2006-5,98.00元,8.6
25909353,使用HTML5和Node构建超媒体API,,【美】Mike Amundsen(麦克.阿蒙森),臧秀涛,电子工业出版社,2014-5,55.00元,7.3
20172479,秩序之美,网页中的网格设计,【美】Mike Amundsen(麦克.阿蒙森),臧秀涛,电子工业出版社,2014-5,55.00元,7.6
10557281,HTML5移动Web开发指南,,唐俊开,,电子工业出版社,2012-3-1,59.00元,5.4
1799654,Java Web开发详解,XML+XSLT+Servlet+JSP深入剖析与实例应用,孙鑫,,电子工业出版社,2006-4,99.00元,7.0
26148767,HTML5数据推送应用开发,,[美] Darren Cook,刘　帅,人民邮电出版社,2014-11,49.00元,7.4
11542819,精通HTML5 + CSS3+JavaScript网页设计,,[美] Darren Cook,刘　帅,人民邮电出版社,2014-11,49.00元,6.8
25919428,图解网络硬件,,[日] 三轮贤一,盛荣,人民邮电出版社,2014-7,69.00元,7.1
1442718,设计师谈网页色彩与风格,,权智殷,,电子工业出版社,2005-9,45.00元,7.5
3153529,互联网创业前奏曲,网站策划九步走,权智殷,,电子工业出版社,2005-9,45.00元,6.6
4225166,PHP基础教程,第3版,厄尔曼,贾菡、刘彦博,人民邮电出版社,2010-1,49.00元,8.0
2308234,CSS权威指南（第三版）,,[美] Eric A.Meyer,侯妍、尹志忠,中国电力出版社,2007-10,58.00,8.5
5380976,GAE编程指南,,Dan Sanderson,唐学韬、何继业,机械工业出版社华章公司,2010-12-1,65.00元,8.1
3771571,SEO智慧,,欧朝晖 著,,电子工业出版社,2009年5月出版,59.00元,7.1
3675418,疯狂Ajax讲义,Prototype/jQuery+DWR+Spring+Hibernate整合开发,李刚,,电子工业出版社,2009-4-1,69.00元,8.2
20471011,Web应用安全威胁与防治,基于OWASP Top 10与ESAPI,王文君、李建蒙,,电子工业出版社,2013-1,69.00元,7.4
3794471,锋利的jQuery,,单东林、张晓菲、魏然,,人民邮电出版社,2009-6,39.00元,8.1
2083774,解密SEO,,欧朝晖,,电子工业出版社,2007-05-01,49.80元,6.7
24319975,JavaScript异步编程,设计快速响应的网络应用,Trevor Burnham,许青松,人民邮电出版社,2013-6,32.00元,7.8
3094230,RESTful Web Services中文版,,Leonard Richardson、Sam Ruby,徐涵、胡伟,电子工业出版社,2008-5,69.80元,8.0
3061060,深入浅出HTML,,David Schultz、Craig Cook,谢廷晟,人民邮电出版社,2008-5,39.00元,8.0
3207005,PHP从入门到精通,（配光盘）（软件开发视频大讲堂）,邹天思、孙鹏,,清华大学出版社,2008-10-1,68.00元,6.0
3598757,Web开发修炼之道,创造无障碍网站的三十六计,Jeremy J. Sydik,李剑,电子工业出版社,2009,59.80元,7.5
4089837,JavaScript学习指南,,鲍尔斯,李荣青、吴兰陟、甲来安,人民邮电出版社,2009-10,45.00元,7.1
3590787,JavaScript & DHTML Cookbook中文版（第二版）,,Danny Goodman,马晶慧,电子工业出版社,2009-3,98.00元,8.1
3132277,高性能网站建设指南,前端工程师技能精髓,Steve Souders,刘彦博,电子工业出版社,2008年,35.00元,8.6
1776253,HTML Dog,The Best-Practice Guide to XHTML and CSS,Patrick Griffiths,,New Riders Press,November 22, 2006,$44.99,8.0
25868275,高性能HTML5,,Jay Bryant、Mike Jones,,奇舞团,电子工业出版社,2014-5,7.0
4117497,CSS那些事儿,掌握网页样式与CSS布局核心技术,林小志,,电子工业出版社,2009-10,49.80元,7.9
2249386,CSS商业网站布局之道,一本Web标准的新书,朱印宏,,清华大学出版社,2007-1,75.00元,8.3
1922702,Extending and Embedding PHP,,Sara Golemon,,Sams,2006-6-9,USD 54.99,8.9
1229932,WWW信息体系结构(影印版第2版),,Louis Rosenfeld,,清华大学出版社,2003-6,49.8,8.0
19933455,引人入胜,创建优秀网站内容的策略.方法与最佳实践,Lynda Felder,李婧,机械工业出版社华章公司,2012-9,59.00元,6.8
6404782,Effective UI,软件用户体验艺术,(美)安德森(Anderson, J.)、(美)麦克里(McRee, J. )、(美)威尔逊(Wilson, R.)、EffectiveUI团队,陆昌辉、李东晖、邹剑波,清华大学出版社,2011-5,49.00元,7.3
3349637,SEO教程,,[白俄] Egor Kuryanovich 等,阳飞、海通、李碎伍,人民邮电出版社,2013-6,49.00元,7.1
3039216,构建可扩展的Web站点,,Cal Henderson,徐宁,电子工业出版社,2008,58.00元,7.9
5040112,Java Web开发实战经典（基础篇）,,李兴华、王月清,,清华大学出版社,2010-8,69.80元,7.4
1230486,ASP.NET揭秘,,Stephen Walther、汤涛,汤涛,中国电力出版社,2004-8-1,95.00元,8.2
6559159,Cassandra权威指南,,Eben Hewitt,王旭,人民邮电出版社,2011-8,59.00元,7.1
10598050,论道HTML5,,秀野堂主、蒋宇捷、罗　睿,,人民邮电出版社,2012-5,69.00元,7.5
4935289,无懈可击的Web设计II,,Bartosz Porebski、Karol Przystalski、Leszek Nowak,,清华大学出版社,2012-2,68.00元,8.3
1231579,JavaScript权威指南,第三版,（美）David Flanagan,,中国电力出版社,2001-7,85.00,8.7
3311883,美工神话,网页元素与网页效果图设计,刘涛,,人民邮电出版社,2008,59.00元,7.6
3086810,Learning Website Development with Django,A beginner's tutorial to building web applications, quickly and cleanly, with the Django applica,Ayman Hourieh,,Packt Publishing,2008-4-11,USD 39.99,7.9
3245909,深入解析Spring MVC与Web Flow,,Seth Ladd、Darren Davison、Steven Devijver、Colin Yates,徐哲、沈艳,人民邮电出版社,2008-11,49.00元,7.2
10580362,网站转换率优化之道,网站转换率优化之道,[美]　Khalid Saleh、[美]　Ayat Shukairy,顾　毅,人民邮电出版社,2012-4,45.00元,6.7
25854151,R语言与网站分析,,李明,,机械工业出版社,2014-4,79,7.4
10774188,WebGL,Up and Running,Tony Parisi,,O'Reilly Media,2012-8-27,USD 34.99,7.5
1244300,设计师谈精彩网页设计,,黄在贤,宏聚宸翻中心,电子工业出版社,2004-7,55.00元,7.4
2254524,Struts2权威指南,,李刚,,电子工业出版社,2007-9,79.00元,7.2
20440003,HTML5与CSS3设计模式,,[美] Michael Bowers、[美] Dionysios Synodinos、[美] Victor Sumner,曾少宁,人民邮电出版社,2013-1,89.00元,6.3
26184162,Getting MEAN with Mongo, Express, Angular, and Node,,Simon Holmes,,Manning Publications,2015-11-26,USD 44.99,7.3
2174228,SOA & Web 2.0 -- 新商业语言,,(美)Sandy Carter,袁月杨、麻丽莉,清华大学出版社,2007,29.80元,6.7
11534676,HTML5从入门到精通,,明日科技,,清华大学出版社,2012-9,59.80元,6.7
25953824,移动的力量,,明日科技,,清华大学出版社,2012-9,59.80元,6.6
1231284,JSP设计（第三版）,,鲍格斯坦,林琪,中国电力出版社,2005-07-09,79.00元,7.4
26302623,JavaScript面向对象编程指南（第2版）,,[加拿大] Stoyan Stefanov 斯托扬 著,陆禹淳、凌杰,人民邮电出版社,2014-12,69元,8.7
6428937,ASP.NET 4高级程序设计（第4版）,,Matthew MacDonald,博思工作室,人民邮电出版社,2011-6,148.00元,8.0
10462179,The Little Book on CoffeeScript,,Alex MacCaw,,O'Reilly Media,2012-1-31,USD 8.99,7.5
1231138,Tomcat权威指南,,詹森,奥莱理软件台湾公司,中国电力出版社,2004-1,38.00元,6.6
1479412,Rails Recipes,,Chad Fowler,,Pragmatic Bookshelf,2006-6-16,USD 32.95,8.3
25966269,超实用的CSS代码段,,赵荣娇、任建智,,电子工业出版社,2014-8,59.00,6.8
3800093,Ubuntu Server最佳方案,,冷罡华,,电子工业出版社,2009-6,55.00元,8.0
3208401,Web视觉设计,,Penny McIntire,叶永彬,机械工业出版社,2008-08,56.00元,6.9
2082179,JavaScript精粹,,爱德华兹,高铁军,人民邮电出版社,2007-6,49.00元,7.7
1105484,ActionScript权威指南,,莫克,赵声攀,机械工业出版社,2003-1-1,88.00元,8.6
3258113,Ajax实战实例详解,,(英)Dave Crane、(美)Bear Bibeault、Jord Sonneveld,贺师俊、许超、金擘,人民邮电出版社,2008-11,59.00元,7.9
3740003,JavaScript实战手册,涵盖丰富的jQuery应用实例,David Sawyer McFarland,李强,机械工业出版社,2009,89.00元,8.1
2123090,Ruby for Rails中文版,,David Black,吴畅欣、张明生,人民邮电出版社,2007年06月,59.00元,7.8
4914146,大巧不工,Web前端设计修炼之道,赖定清、林坚,,机械工业出版社,2010-9,59.00元,7.1
4725272,Web安全测试,,霍普(Paco Hope)、沃尔瑟(Ben Waltber),傅鑫,清华大学出版社,2010-3,39.00元,7.3
4124141,Web站点优化,Web站点优化,霍普(Paco Hope)、沃尔瑟(Ben Waltber),傅鑫,清华大学出版社,2010-3,39.00元,7.1
5419835,Adobe Dreamweaver CS5中文版经典教程,,Adobe公司,陈宗斌,人民邮电,2011-1,45.00元,7.2
4705094,Building Web Reputation Systems,,Randy Farmer、Bryce Glass,O'Reilly Media,Yahoo Press,2010,USD 39.99,7.8
10559510,JavaScript经典实例,JavaScript经典实例,Shelley Powers,李强,中国电力出版社,2012-3,78.00元,6.4
6801489,JavaScript & jQuery,The Missing Manual,David Sawyer McFarland,,O Reilly,2011-10-28,USD 39.99,8.4
1237371,Web性能优化,Web Performance Tuning,Second Edition,Patrick Killelea 谢,谢文亮,清华大学出版社,2003-11-01,49.00元,6.9
10517225,PHP语言精粹,,Peter MacIntyre,刘涛,电子工业出版社,2012-3,39.00元,6.6
1246807,Web软件用户界面设计指南,,林锐、唐勇、石志强,,电子工业出版社,2005-5-1,20.00元,7.0
25711796,XSS跨站脚本攻击剖析与防御,,邱永华,,人民邮电出版社,2013-9-1,49.00元,7.2
1834319,Web Designer Idea,设计师谈网页设计思维,梁景红,,电子工业出版社,2006年,¥55.00,7.4
2160126,JavaScript核心技术,,Shelley Powers,苏敬凯,机械工业出版社,2007-6,45.00,7.2
6837645,RESTful Web Services Cookbook中文版,,Subbu Allamaraju,丁雪丰、常可,电子工业出版社,2011-9,59.00元,7.7
3229992,PHP Web 2.0开发实战,图灵程序设计丛书,泽瓦斯,苏金国,人民邮电出版社,2008-10-1,59.00元,7.4
1819569,Spring框架高级编程,,约翰逊,蒋培,机械工业出版社,2006-4,59.00元,7.3
10546130,深入HTML5应用开发,,[美]　Anthony T. Holdener III、[阿根廷]　Mario Andrés Pagella,秦绪文、李松峰,人民邮电出版社,2012-3-29,59.00元,7.2
3598510,Using Google App Engine,Google App Engine,Charles Severance,,O'Reilly Media,2009-5-23,USD 29.99,7.8
3864460,JavaScript实战,,Frank W. Zammetti,张皛珏,人民邮电出版社,2009-8,59.00元,7.4
6560311,XMPP高级编程,使用JavaScript和jQuery,[美] Jack Moffitt,杨明军,清华大学出版社,2011-6,58.00元,7.5
4014709,灵活Web设计,,Zoe Mickley Gillenwater,,李静,2009-9,45.00元,7.3
26765979,架构即未来：现代企业可扩展的Web架构、流程和组织(原书第2版),,Martin L. Abbott、Michael T. Fisher,陈斌,机械工业出版社,2016-4-15,99.00,8.7
3421275,A Project Guide to UX Design,For user experience designers in the field or in the making,Russ Unger、Carolyn Chandler,,New Riders Press,2009-3-23,USD 39.99,8.4
1101926,Web Color Design,设计师谈网页配色,[韩] I.R.I色彩研究所,李强华,电子工业出版社,2002-9,38.00元,7.4
1825563,WEB设计技术手册,WEB设计技术手册,Jennifer Niederst Robbins,,江苏东南大学,2006-5,98.00元,7.5
1911540,HTML网页设计参考手册,,张金霞,,清华大学,2006-9,39.00元,7.5
1458781,Web ReDesign 2.0,Workflow that Works,Kelly Goto、Emily Cotler,,Peachpit Press,2004-12-10,USD 45.00,7.8
25813288,Web Development with Clojure,Build Bulletproof Web Apps with Less Code,Dmitri Sotnikov,,Pragmatic Bookshelf,2014-1-9,USD 36.00,6.7
4838334,疯狂的站长,,温世豪,,清华大学出版社,2010年05月,29.00元,4.3
1265680,PHP&MySQL Web数据库应用开发指南,,Hugb E. Williams、David Lane,谢君英,中国电力出版社,2003-5,69.00元,7.1
25857991,Sass和Compass设计师指南,,Ben Frain,任凯光,华中科技大学出版社,2014-4-25,49.90元,7.4
1453863,网络安全开发包详解,,刘文涛,,电子工业出版社,2005-1,42.00元,7.4
5344975,HTML 5用户指南,,Bruce Lawso、Remy Sharp,刘红伟,机械工业出版社,2011年1月,39.00元,6.5
20172623,优秀网站设计,打造有吸引力的网站,林奇 (Patrick J.Lynch)、霍顿 (Sarah Horton),,机械工业出版社,2012-10-1,69.00元,7.2
1416872,Web Standards Solutions,The Markup and Style Handbook (Pioneering Series),Dan Cederholm,,friends of ED,07 June, 2004,$29.99,8.0
2349542,Practical Django Projects,,James Bennett,,Apress,2008-6-26,USD 44.99,7.9
19992849,Bootstrap,,Jake Spurlock,,O'Reilly Media,2013-5-22,USD 19.99,6.0
1461058,Ruby on Rails,Up and Running,Bruce Tate、Curt Hibbs,,O'Reilly Media,2006-8-1,USD 29.99,7.1
2984164,CSS设计彻底研究,,前沿科技 温谦,,人民邮电,2008-2,69.00元,8.5
1504761,天涯虚拟社区,互联网上基于文本的社会互动研究,刘华芹,,民族出版社,2005-11,23.00元,6.1
1756093,Ruby for Rails,Ruby Techniques for Rails Developers,David Black,,Manning Publications,2006-05-11,USD 44.95,8.3
6011680,Head First PHP & MySQL（中文版）,,Lynn Beighley、Michael Morrison,苏金国、徐阳,中国电力,2010-6,98.00元,8.6
1924288,Understanding MySQL Internals,,Sasha Pachev,,O'Reilly Media,2007-4-17,USD 49.99,8.1
3870645,重构HTML,改善WEB 应用的设计,Elliotte Rusty Harold,陈贤安,人民邮电出版社,2009-8,45.00元,6.5
2208575,JavaScript基础教程,,Tom Negrino、Dori Smith,陈剑瓯,人民邮电出版社,2007-9,45.00元,7.2
7906793,Getting Started with OAuth 2.0,,Ryan Boyd,,O'Reilly Media,2012-2-29,USD 22.99,7.0
1914764,别具光芒,,李烨,,人民邮电出版社,2006-11,55.00元,6.8
3291772,XMPP,Building Real-Time Applications with Jabber Technologies,Peter Saint-Andre、Kevin Smith、Remko TronCon,,O'Reilly Media,2009-5-4,USD 39.99,7.4
7154446,Struts2技术内幕,深入解析Struts2架构设计与实现原理,陆舟,,机械工业出版社,2012-1,69.00元,8.7
3165398,Servlet/JSP深入详解,基于Tomcat的Web开发,孙鑫,,电子工业出版社,2008-8,75.00元,7.5
2379456,Landing Page Optimization,The Definitive Guide to Testing and Tuning for Conversions,Tim Ash,,Wiley Publishing,2008-1-29,USD 29.99,7.9
6990607,网页设计创意书（卷2）,,麦克尼尔,图灵编辑部,人民邮电,2012-1,49.00元,7.7
25769817,Bootstrap实战,,成林,,机械工业出版社,2013-11-1,CNY 69.00,6.3
20476799,PhoneGap实战,,董霙、黄悦、李硙,,机械工业出版社,2013-1,59.00元,6.1
6429591,Sinatra,Up and Running,Alan Harris、Konstantin Haase,,O'Reilly Media,2011-12-6,USD 19.99,7.7
6919369,Head First Mobile Web,,Lyza Danger Gardner、Jason Grigsby,,O'Reilly Media,2011-12,$ 50.84,7.7
4265473,SNS浪潮,拥抱社会化网络的新变革,李翔昊,,人民邮电出版社,2010,35.00元,7.3
2122061,XML 基础教程,入门、DOM、Ajax与Flash,（美）雅可布斯,许劲松 等,人民邮电出版社,2007-7,49.00元,7.3
1230556,精通Struts,基于MVC的JavaWeb设计与开发,孙卫琴,,电子工业,2004-8,49.00元,7.2
2128062,Learning PHP & MySQL中文版,中文版,车立红,,中国电力出版社,2007-06,36.00元,7.2
6266233,CSS 3实战,,成林,,机械工业出版社,2011-5,69.00元,7.5
1830509,Spring技术手册,台湾技术作家林信良老师最新力作，勇夺台湾天龙书局排行榜首。与《Pro,林信良,,电子工业出版社博文视点,2006-07,48.00元,7.6
1241062,DNS与BIND,,阿尔比兹,雷迎春、龚奕利,中国电力出版社,2002-1,69.00元,7.5
4827960,移动应用的设计与开发,,[美] 弗林 (Brian Fling),马晶慧,电子工业出版社,2010-5,59.80元,7.7
1452125,Twisted Network Programming Essentials,,Abe Fettig,,O'Reilly Media, Inc.,2005-10-20,USD 29.95,6.5
2980837,PHP 5项目开发实战详解,,PHP China,,电子工业出版社,2008-1,49.80元,5.7
2181438,精通CSS+DIV网页样式与布局,,前沿科技,,人民邮电出版社,2007-8,49.00元,7.5
20471178,Play for Scala,Covers Play 2,Peter Hilton、Erik Bakker、Francisco Canedo,,Manning Publications,2013-10-11,USD 49.99,7.5
3897837,Spring揭秘,,王福强,,人民邮电出版社,2009.8,99.00元,9.0
3142173,PHP+MySQL八大动态Web应用实战,,Jono Bacom,吴连河、李剑,电子工业出版社,2008-6,68.00元,7.6
1230410,PHP高级编程,,Jesus Castagnetto,,机械工业出版社,2001-3,78.00元,7.6
5372671,CSS3 For Web Designers,,Dan Cederholm,,Happy Cog,2010-11,$18,7.4
10483528,测试驱动的JavaScript开发,,Christian Johansen,赵勇、程德、凌杰、高博,机械工业出版社,2012-2-9,69.00元,8.1
3215918,别具光芒,,Christian Johansen,赵勇、程德、凌杰、高博,机械工业出版社,2012-2-9,69.00元,8.4
20474166,Spring 3.0就这么简单,,陈雄华、林开雄,,人民邮电出版社,2013-1-1,59.00元,7.7
4820690,博客秘诀：超人气博客是怎样炼成的,,Darren Rowse、Chris Garrett,向怡宁,人民邮电出版社,201005,39.00元,6.6
25859643,大数据时代的IT架构设计,,IT架构设计研究组,,电子工业出版社,2014-4,49.00元,6.7
26301434,Node与Express开发,,[美] Ethan Brown,吴海星、苏　文,人民邮电出版社,2015-1,69.00元,7.5
1229999,人机交互：以用户为中心的设计和评估,,董建明、傅利民、[美]沙尔文迪,,清华大学出版社,2003-9-1,28.00,7.0
3889005,Python开发技术详解,,周伟、宗杰,,机械工业出版社,2009,69.00元,6.7
6039240,安全之美,,Andy Oram、John Viega,徐 波、沈晓斌,机械工业出版社华章公司,2011-4-28,65.00元,6.7
6805117,Node.js in Action,,Mike Cantelon、Marc Harter、TJ Holowaychuk、Nathan Rajlich,,Manning Publications,2013-11-25,USD 44.99,8.0
1237583,用户中心设计,,(美国)弗登伯格等编,,高等教育出版社,2003-8,20.00元,6.9
1850560,Ruby on Rails 快速Web应用开发实战,,柳靖等编著,,电子工业出版社,2006-8-1,39.00元,6.8
3245901,CSS艺匠之门,,(澳)Cameron Adams、(澳)David Johnson、(美)Jina Bolton、(美)Steve Smith、(加)Jonathan Snook,张普含、李小群,人民邮电出版社,2008-11,29.00元,7.3
24298701,理解Unix进程,,Jesse Storimer,门佳,人民邮电出版社,2013-6,29.00元,7.5
1963054,The Art and Science of Web Design,,Jeffrey Veen,,New Riders Press,December, 2000,$45.00,7.5
3817202,Practical Django Projects, Second Edition,,James Bennett,,Apress,2009,44.99,7.8
3685945,Twitter Power,How to Dominate Your Market One Tweet at a Time,Joel Comm,,Wiley,2009-02-17,USD 24.95,6.8
20275942,精通搜索分析,,Brent Chaters,宫鑫、余宇、孙萌,机械工业出版社华章分社,2012-11-21,69.00元,7.0
1244327,网站设计与网页配色实例精讲,,梁景红,,第1版 (2004年8月1日),2004-8-1,39.00,7.0
3413807,JavaScript捷径教程,,梁景红,,第1版 (2004年8月1日),2004-8-1,39.00,7.9
1878795,博客,,休·休伊特,杨竹山.潘浩,中国铁道出版社,2006-8,25.00元,6.7
3191962,精通JavaScript+jQuery,,曾顺  编著,,人民邮电出版社,2008-9,59.00元,6.9
1675185,Java Servlet&JSP经典实例,,(美)佩里,朱涛江、邹红霞、林琪,中国电力出版社,2005-7,86.00元,7.2
10419615,Developing Web Applications with Haskell and Yesod,,Michael Snoyman,,O'Reilly Media,2012-5-4,USD 34.99,7.2
4156312,Web服务,原理和技术,帕派佐格罗(Michael P.Papazoglou),龚玲、张云涛,机械工业出版社,2010-1-1,58.00元,6.9
3117625,HTML+CSS+JavaScript实用详解,,叶青,,第1版 (2008年6月1日),2008-6,59.00元,7.7
4901961,Web 3.0与Semantic Web编程,,叶青,,第1版 (2008年6月1日),2008-6,59.00元,7.2
2176947,GOOGLE HACKS探索和利用全球信息资源的技巧和工具,探索和利用全球信息资源的技巧和工具(第三版 涵盖Google地图),(美)Rael Dornfest、Paul Bausch、Tara Calishain,邢艳茹、徐罡,电子工业出版社,2007-1,59.80元,7.5
3352442,Web2.0与信息系统复杂性变革,,(美)Rael Dornfest、Paul Bausch、Tara Calishain,邢艳茹、徐罡,电子工业出版社,2007-1,59.80元,7.8
1438630,More Eric Meyer on CSS (Voices That Matter),,Eric A. Meyer,,New Riders Press,2004-04-08,USD 45.00,8.0
1797513,Programming Python,3rd edition,Mark Lutz,,O'Reilly Media,2006-8-30,USD 59.99,8.0
1454334,优秀网页设计速查与赏析,,周虹、王咏刚,,电子工业出版社,2005-11-01,59.00元,7.1
4818688,与50位网站主编面对面,BiaNews网编训练营系列讲座,董江勇、李博明,,清华大学出版社,2010 年5月,35.00元,7.6
3380985,Head First Rails,A Learner's Companion to Ruby on Rails,David Griffiths,,O'Reilly Media,2008-12-30,USD 49.99,7.7
3260810,GIS for Web应用开发之道,,(美)Scott Davis,蒋波涛,电子工业出版社,2008年9月,45.00元,6.8
4031961,iPhone开发实战,,(美)Scott Davis,蒋波涛,电子工业出版社,2008年9月,45.00元,7.0
3142778,The Definitive Guide to Pylons,,James Gardner,,Apress,2008,USD 46.99,8.1
1776031,Ajax修炼之道,Web2.0入门,(美)哥特兰、高伯瑞斯、艾米亚,徐锋,胡冰,电子工业出版社,2006-4,29.8,7.4
3244725,Flash ActionScript 3.0从入门到精通,,章精设、胡登涛,,清华大学出版社,2008-10-1,69.00元,8.1
25874675,响应式Web图形设计,,章精设、胡登涛,,清华大学出版社,2008-10-1,69.00元,7.5
1441404,Designing Web Usability,The Practice of Simplicity,Jakob Nielsen,,New Riders,1999-12-30,USD 54.99,7.0
3688342,Learning PHP, MySQL, and JavaScript,A Step-By-Step Guide to Creating Dynamic Websites,Robin Nixon,,O'Reilly Media,2009-7-21,USD 39.99,7.4
2058456,Ajax模式与最佳实践,,Christian Gross,李锟、张祖良、蔡毅、赵泽欣,电子工业出版社,2007-3,49.80元,7.1
1941772,美工神话,Dreamweaver+Photoshop精美网页设计与制作,聂小燕、赵秋轶,,人民邮电出版社,2006,52.00元,7.6
24535050,网站解密,从零开始学建站,站长百科,,电子工业出版社,2013-5,49.00元,7.3
2034976,Microformats,Empowering Your Markup for Web 2.0,John Allsopp,,friends of ED,March 26, 2007,$34.99,7.3
4201689,网页设计全书,,李继先,,清华大学,2009-12,88.00元,7.1
4711365,The Definitive Guide to MongoDB,The NoSQL Database for Cloud and Desktop Computing,Peter Membrey、Wouter Thielen,,Apress,2010-08-26,USD 44.99,7.6
2046334,网页设计效果优化艺术,别让我动脑筋,斯蒂夫.克鲁格,孙昌玲,山东科学技术出版社,2001,37.00元,7.7
10747833,精彩绝伦的jQuery,,[美] Jake Rutter,魏　忠,人民邮电出版社,2012-6,59.00元,7.9
10586326,Node Web开发,,[美] David Herron,鄢学鵾、吴天豪、廖　健,人民邮电出版社,2012-4,35.00元,6.8
4318429,Developing Large Web Applications,Producing Code That Can Grow and Thrive,Kyle Loudon,,Yahoo Press,2010-3-15,USD 34.99,7.1
7906802,Node for Front-End Developers,,Garann Means,,O'Reilly Media,2012-2-7,USD 14.99,7.1
11510723,移动Web实现指南,面向移动设备的网站优化、开发和设计,莱昂,,张皛珏,2012-8,39.00元,6.8
4937201,Agile Web Application Development with Yii 1.1 and PHP5,The TrackStar Application,莱昂,,张皛珏,2012-8,39.00元,8.1
21347611,DOM Enlightenment,,Cody Lindley,,O'Reilly,2013-2,$14.99,7.1
10746087,决战Nginx系统卷,高性能Web服务器详解与运维,陶利军,,清华大学出版社,2012-6-1,79.00元,5.6
1930893,Pro CSS Techniques,,Jeff Croft,Ian Lioyd,Dan Rubin,,Apress,March 1, 2007,$39.99,7.3
1858571,ASP.NET 2.0技术内幕,,埃斯帕斯托,施平安,清华大学出版社,2006-8,68.00元,7.6
1223239,JSP 2.0技术手册,,杜远君、林康司、林上杰,,湖北教育出版社,电子工业出版社,2004-5-1,59.0,7.5
1848868,Web Design Index 6 (Web Design Index),,杜远君、林康司、林上杰,,湖北教育出版社,电子工业出版社,2004-5-1,59.0,7.7
5442003,从零开始学PHP,,何俊斌,,电子工业,2011-1,39.80元,6.7
4286452,Head First WordPress,A Brain-Friendly Guide to Creating Your Own Custom WordPress Blog.,Siarto  Jeff,,O'Reilly Media,2010-02-15,USD 34.99,6.8
